restaurant_id,restaurant_name,menu_item_name,raw_menu_item_name,price_sgd,price_note,category,source,source_url,source_file,collected_at,address,latitude,longitude,restaurant_rating,branch_match_status,notes
T001,The Royals Bistro,Soup-of-the-day,Soup-of-the-day,6.0,fixed,starter_side,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Fried Chicken Wings,Fried Chicken Wings,9.0,fixed,starter_side,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,6pc; combination of mid-joints and drumlets; sweet Thai chilli
T001,The Royals Bistro,Chef's Special Crab Cakes,Chef's Special Crab Cakes,11.9,fixed,starter_side,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,2pc; prices subject to 9% GST
T001,The Royals Bistro,Crispy Fries,Crispy Fries,6.0,fixed,starter_side,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Twister Fries,Twister Fries,7.0,fixed,starter_side,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Garlic Bread,Garlic Bread,5.5,fixed,starter_side,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,4pc; prices subject to 9% GST
T001,The Royals Bistro,Fried Samosas + Springrolls,Fried Samosas + Springrolls,7.0,fixed,starter_side,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,4pc each; prices subject to 9% GST
T001,The Royals Bistro,Sweet Potato Fries,Sweet Potato Fries,7.0,fixed,starter_side,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Truffle Fries,Truffle Fries,9.0,fixed,starter_side,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Tater Tots,Tater Tots,6.0,fixed,starter_side,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Sauteed Prawn Salad,Sauteed Prawn Salad,10.5,fixed,salad,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Avocado dressing; mango salsa; Japanese cucumbers
T001,The Royals Bistro,Caesar Salad Smoked Salmon,Caesar Salad Smoked Salmon,10.5,fixed,salad,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Caesar Salad Grilled Chicken Thigh,Caesar Salad Grilled Chicken Thigh,10.5,fixed,salad,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Quinoa Salad,Quinoa Salad,10.5,fixed,salad,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Capsicum; walnut; zucchini; sweet potato
T001,The Royals Bistro,Pan-Fried Salmon,Pan-Fried Salmon,16.0,fixed,main,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Lemon butter sauce; mash; salad
T001,The Royals Bistro,Braised Lamb Shank,Braised Lamb Shank,24.0,fixed,main,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Mash; salad
T001,The Royals Bistro,Fish & Chips,Fish & Chips,16.0,fixed,main,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Halibut
T001,The Royals Bistro,Grilled Chicken Chop,Grilled Chicken Chop,13.5,fixed,main,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Mash; salad; black pepper or brown sauce
T001,The Royals Bistro,Pan Seared Barramundi,Pan Seared Barramundi,16.8,fixed,main,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Spicy black bean sauce; mash; salad
T001,The Royals Bistro,Beef Shepherd's Pie,Beef Shepherd's Pie,8.5,fixed,main,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Served with salad
T001,The Royals Bistro,Chicken Shepherd's Pie,Chicken Shepherd's Pie,8.5,fixed,main,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Served with salad
T001,The Royals Bistro,Prawn & Mushroom Linguine,Prawn & Mushroom Linguine,14.3,fixed,pasta,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Spicy; +1.50 for extra pasta
T001,The Royals Bistro,Salmon Spinach Linguine,Salmon Spinach Linguine,14.3,fixed,pasta,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Cream sauce; +1.50 for extra pasta
T001,The Royals Bistro,Linguine with Meatballs in Tomato Sauce,Linguine with Meatballs in Tomato Sauce,12.9,fixed,pasta,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Meatballs contain beef and chicken; +1.50 for extra pasta
T001,The Royals Bistro,Basic Chicken Linguine,Basic Chicken Linguine,12.9,fixed,pasta,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Minced chicken; basil cream sauce; slightly spicy; +1.50 for extra pasta
T001,The Royals Bistro,Sauteed Wild Mushroom Linguine,Sauteed Wild Mushroom Linguine,12.3,fixed,pasta,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Spicy; contains garlic; +1.50 for extra pasta
T001,The Royals Bistro,Linguine with Chicken in Cream Sauce,Linguine with Chicken in Cream Sauce,13.0,fixed,pasta,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,+1.50 for extra pasta
T001,The Royals Bistro,Beef Brisket Linguine,Beef Brisket Linguine,13.0,fixed,pasta,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Spicy; +1.50 for extra pasta
T001,The Royals Bistro,Sauteed Vegetables & Mushroom Linguine,Sauteed Vegetables & Mushroom Linguine,12.5,fixed,pasta,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Spicy; contains garlic; +1.50 for extra pasta
T001,The Royals Bistro,Chicken Sausage & Spinach Penne in Tomato Cream Sauce,Chicken Sausage & Spinach Penne in Tomato Cream Sauce,12.5,fixed,pasta,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,+1.50 for extra pasta
T001,The Royals Bistro,Mushroom & Spinach Penne in Tomato Cream,Mushroom & Spinach Penne in Tomato Cream,12.5,fixed,pasta,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Contains garlic; +1.50 for extra pasta
T001,The Royals Bistro,"""Royals"" Beef Burger","""Royals"" Beef Burger",13.8,fixed,burger,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Served with fries and salad; waiting time at least 15 mins
T001,The Royals Bistro,Grilled Chicken & Cheese Burger,Grilled Chicken & Cheese Burger,13.5,fixed,burger,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Served with fries and salad; waiting time at least 15 mins
T001,The Royals Bistro,Salmon Burger with Garlic Aioli,Salmon Burger with Garlic Aioli,14.5,fixed,burger,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Served with fries and salad; waiting time at least 15 mins
T001,The Royals Bistro,Sauteed Mushroom Burger with Miso Cream Sauce - Beef,Sauteed Mushroom Burger with Miso Cream Sauce - Beef,14.5,fixed,burger,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Served with fries and salad; waiting time at least 15 mins
T001,The Royals Bistro,Sauteed Mushroom Burger with Miso Cream Sauce - Chicken,Sauteed Mushroom Burger with Miso Cream Sauce - Chicken,14.3,fixed,burger,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Served with fries and salad; waiting time at least 15 mins
T001,The Royals Bistro,Portobello Mushroom Burger,Portobello Mushroom Burger,13.5,fixed,burger,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Vegetarian; served with fries and salad
T001,The Royals Bistro,Beef Brisket & Cheese Sandwich,Beef Brisket & Cheese Sandwich,12.9,fixed,sandwich,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Served with chips and salad
T001,The Royals Bistro,Smoked Salmon Sandwich,Smoked Salmon Sandwich,12.9,fixed,sandwich,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Served with chips and salad
T001,The Royals Bistro,Grilled Vege & Cheese Sandwich,Grilled Vege & Cheese Sandwich,12.0,fixed,sandwich,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Served with chips and salad
T001,The Royals Bistro,Lamb Shank Quesadilla,Lamb Shank Quesadilla,12.9,fixed,sandwich,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Served with corn chips
T001,The Royals Bistro,Signature Nyonya Mee Siam,Signature Nyonya Mee Siam,9.0,fixed,local_delights,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Nasi Lemak Classic,Nasi Lemak Classic,10.8,fixed,local_delights,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Ayam Masak Merah Nasi Lemak,Ayam Masak Merah Nasi Lemak,11.5,fixed,local_delights,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Nasi Lemak Sambal Salmon,Nasi Lemak Sambal Salmon,15.0,fixed,local_delights,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Nasi Lemak Sambal Prawns & Fish,Nasi Lemak Sambal Prawns & Fish,13.5,fixed,local_delights,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Beef Rendang Nasi Lemak,Beef Rendang Nasi Lemak,17.0,fixed,local_delights,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-cd1eaf92-9757-40e1-9f1f-b1808502dedf.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Long Black,Long Black,4.0,fixed,drink_hot_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Flat White,Flat White,5.0,fixed,drink_hot_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Cafe Latte,Cafe Latte,5.0,fixed,drink_hot_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Cappuccino,Cappuccino,5.0,fixed,drink_hot_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Cafe Mocha,Cafe Mocha,5.5,fixed,drink_hot_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Espresso Single,Espresso Single,3.0,fixed,drink_hot_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Espresso Double,Espresso Double,4.5,fixed,drink_hot_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Vanilla Latte,Vanilla Latte,5.5,fixed,drink_hot_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Hazelnut Latte,Hazelnut Latte,5.5,fixed,drink_hot_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Toffeenut Latte,Toffeenut Latte,5.5,fixed,drink_hot_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Brown Butter Latte,Brown Butter Latte,5.5,fixed,drink_hot_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Orange Cafe Mocha,Orange Cafe Mocha,5.8,fixed,drink_hot_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Salted Honey Rosemary Latte,Salted Honey Rosemary Latte,5.5,fixed,drink_hot_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Iced Long Black,Iced Long Black,5.3,fixed,drink_iced_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Iced Cafe Latte,Iced Cafe Latte,5.8,fixed,drink_iced_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Iced Cappuccino,Iced Cappuccino,5.8,fixed,drink_iced_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Iced Cafe Mocha,Iced Cafe Mocha,6.5,fixed,drink_iced_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Affogato,Affogato,5.5,fixed,drink_iced_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Iced Vanilla Latte,Iced Vanilla Latte,6.5,fixed,drink_iced_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Iced Hazelnut Latte,Iced Hazelnut Latte,6.5,fixed,drink_iced_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Iced Toffeenut Latte,Iced Toffeenut Latte,6.5,fixed,drink_iced_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Iced Brown Butter Latte,Iced Brown Butter Latte,6.5,fixed,drink_iced_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Iced Dirty Matcha,Iced Dirty Matcha,7.0,fixed,drink_iced_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Iced Coffee Soda,Iced Coffee Soda,5.5,fixed,drink_iced_coffee,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,English Breakfast Tea,English Breakfast Tea,4.5,fixed,drink_hot_tea,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Hot tea by the pot
T001,The Royals Bistro,Earl Grey Tea,Earl Grey Tea,4.5,fixed,drink_hot_tea,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Hot tea by the pot
T001,The Royals Bistro,Camomile Tea,Camomile Tea,4.5,fixed,drink_hot_tea,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Hot tea by the pot
T001,The Royals Bistro,Green Tea,Green Tea,4.5,fixed,drink_hot_tea,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Hot tea by the pot
T001,The Royals Bistro,Organic Lemongrass & Ginger Tea,Organic Lemongrass & Ginger Tea,4.5,fixed,drink_hot_tea,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Hot tea by the pot
T001,The Royals Bistro,8 Secrets Tea,8 Secrets Tea,4.5,fixed,drink_hot_tea,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Strawberry and lychee flavoured blend of green tea; oolong; fruit infusion and white tea
T001,The Royals Bistro,Summer Breeze Tea,Summer Breeze Tea,4.5,fixed,drink_hot_tea,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Bored with usual oolong; fruity summer tea
T001,The Royals Bistro,Warm Honey Lemon,Warm Honey Lemon,3.5,fixed,drink_hot_beverage,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Hot Milk Tea,Hot Milk Tea,5.0,fixed,drink_hot_beverage,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Deluxe Hot Chocolate,Deluxe Hot Chocolate,6.2,fixed,drink_hot_beverage,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Hot Matcha Latte,Hot Matcha Latte,6.2,fixed,drink_hot_beverage,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Salted Caramel Brownie Milkshake,Salted Caramel Brownie Milkshake,10.0,fixed,drink_milkshake,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Prices subject to 9% GST
T001,The Royals Bistro,Chocolate Cookies Milkshake,Chocolate Cookies Milkshake,10.0,fixed,drink_milkshake,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Contains nuts
T001,The Royals Bistro,Almond Cookies & Cream Milkshake,Almond Cookies & Cream Milkshake,10.0,fixed,drink_milkshake,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Contains nuts
T001,The Royals Bistro,Espresso Brownie Milkshake,Espresso Brownie Milkshake,10.0,fixed,drink_milkshake,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Vanilla/chocolate
T001,The Royals Bistro,Peanut Butter Brownie Milkshake,Peanut Butter Brownie Milkshake,10.0,fixed,drink_milkshake,manual_menu_image,,C:/Users/wuaomo/AppData/Local/Temp/codex-clipboard-3ca09f63-81f8-4822-87dd-bec2443d6e72.png,2026-08-03,,,,,manual_user_provided_menu,Vanilla/chocolate
